ConstrIndex	ExIndex	PlaceC	Phrase	Form	Role	Type	KeyLexemes
1552	37740	1	для изгнания домашних насекомых	для + Sgen	цель	Circum	вешать,повесить
1552	37762	1	не так	ADV	степень	Circum	вешать,повесить
1552	43654	1	как-то	ADV	узуальность	Circum	вешать,повесить
1552	43661	1	в помещении с повышенной влажностью и паром (кухня, ванная)	в + Sloc	место	Circum	вешать,повесить
1552	43684	1	так, чтобы ничего особенного в них не было заметно	ADV	образ действия	Circum	вешать,повесить
1552	43702	1	Повсюду	ADV	место	Circum	вешать,повесить
1553	37742	1	стали	V	фазовый	Control	вешать,повесить
1553	37753	1	стал	V	фазовый	Control	вешать,повесить
1553	43657	1	как оберег и символ надежды на благополучие, достаток и возрождение	как + Sacc	сравнение	Circum	вешать,повесить
1553	43698	1	для верности	для + Sgen	цель	Circum	вешать,повесить
1555	37732	1	по приговорам военных судов	по + Sdat	причина	Circum	вешать,повесить
1555	43656	1	в Америке	в + Sloc	место	Circum	вешать,повесить
1555	43659	1	на Кронверкской куртине	на + Sloc	место	Circum	вешать,повесить
1555	43683	1	на Базарной	на + Sloc	место	Circum	вешать,повесить
1555	43689	1	Надо	PRAEDIC	необходимость	Control	вешать,повесить
1555	43690	1	не решался	V	попытка	Control	вешать,повесить
1555	43701	1	по одному	по + Sdat	образ действия	Circum	вешать,повесить
14524	43697	1	не	PART	отрицание	Modal	вешать,повесить
18609	43710	1	тоже	PART		Modal	вешать,повесить
18612	43671	1	снова	ADV	узуальность	Circum	вешать,повесить
18613	37757	1	как будто изучая истоптанную чахлую траву под ногами	как + будто + CL	сравнение	Circum	вешать,повесить,свесить
14526	37727	1	ни	PART	отрицание	Modal	вешать,повесить,собака
18617	43670	1	заранее	ADV	время	Circum	вешать,ярлык
1758	38980	1	перестанет	Vfut	фазовый	Control	взволновать,взволновать,взволновать,волновать,волновать,волновать
1758	38925	1	должна	Abrev	внешняя необходимость	Control	взволновать,взволновать,волновать,волновать
1758	38937	1	всё же	PART	уступка	Circum	взволновать,взволновать,волновать,волновать
1758	40850	1	Безумно	ADV	степень	Circum	взволновать,взволновать,волновать,волновать
1758	40852	1	как раз	как + Sx	одновременность	Circum	взволновать,взволновать,волновать,волновать
1760	38919	1	Давно	ADV	время	Circum	взволновать,взволновать,волновать,волновать
1760	38921	1	Теперь	ADVPRO	время	Circum	взволновать,взволновать,волновать,волновать
1760	38923	1	особенно	ADV	степень	Circum	взволновать,взволновать,волновать,волновать
1760	38924	1	по-видимому	PARENTH	точность	Modal	взволновать,взволновать,волновать,волновать
1760	38934	1	несколько	ADV	степень	Circum	взволновать,взволновать,волновать,волновать
1760	38946	1	не	PART	отрицание	Modal	взволновать,взволновать,волновать,волновать
1760	38949	1	всякий раз	Sacc	узуальность	Circum	взволновать,взволновать,волновать,волновать
1760	38952	1	особенно	ADV	степень	Circum	взволновать,взволновать,волновать,волновать
1760	38953	1	больше всего	ADV	степень	Circum	взволновать,взволновать,волновать,волновать
1760	38956	1	не	PART	отрицание	Modal	взволновать,взволновать,волновать,волновать
1760	38961	1	в общем-то	в + Sloc	дискурс	Modal	взволновать,взволновать,волновать,волновать
1760	38983	1	могли	V	возможность	Control	взволновать,взволновать,волновать,волновать
1760	38989	1	в глубине души	в + Sloc	место	Circum	взволновать,взволновать,волновать,волновать
1760	38990	1	также	PART	тождество	Modal	взволновать,взволновать,волновать,волновать
1760	40856	1	сегодня	ADV	время	Circum	взволновать,взволновать,волновать,волновать
1760	40860	1	вряд ли	PART	сомнение	Modal	взволновать,взволновать,волновать,волновать
1758	38926	1	мало	ADV	степень	Circum	взволновать,волновать
1758	38950	1	страшно	ADV	степень	Circum	взволновать,волновать
1758	38972	1	страшно	ADV	степень	Circum	взволновать,волновать
1758	38974	1	сегодня	ADV	время	Circum	взволновать,волновать
1758	40853	1	заранее	ADV	время	Circum	взволновать,волновать
1760	38922	1	не	PART	отрицание	Modal	взволновать,волновать
1760	38927	1	сейчас	ADV	время	Circum	взволновать,волновать
1760	38930	1	правда	PART	дискурс	Modal	взволновать,волновать
1760	38931	1	не	PART	отрицание	Modal	взволновать,волновать
1760	38932	1	неимоверно	ADV	степень	Circum	взволновать,волновать
1760	38935	1	так	ADV	степень	Circum	взволновать,волновать
1760	38938	1	слегка	ADV	степень	Circum	взволновать,волновать
1760	38941	1	сейчас	ADV	время	Circum	взволновать,волновать
1760	38943	1	по большому счёту	по + Sdat	степень	Circum	взволновать,волновать
1760	38944	1	более всего	ADV	степень	Circum	взволновать,волновать
1760	38947	1	наиболее	ADV	степень	Circum	взволновать,волновать
1760	38954	1	не	PART	отрицание	Modal	взволновать,волновать
